EDU,Educoin,https://github.com/Educoindevlopment/EducoinTokenICO
MOD,Modum,https://github.com/modum-io/tokenapp-backend
DAX,DAEX,
DTX,Digital Ticks,https://github.com/digitalticks/DTX-Token-Sale
SNC,SunContract,https://github.com/SunContract/SmartContracts
RVR,RevolutionVR,
MTC,MTC Mesh Network,
CMCT,Crowd Machine,
LINA,LINA,
VIN,VINchain,https://github.com/VinChain/smartcontract
NANJ,NANJCOIN,https://github.com/NANJ-COIN/token
AVT,Aventus,https://github.com/AventusSystems/aventus-dapp-proposals
GAM,Gambit,https://github.com/gambitproject/gambit
AIDOC,AI Doctor,
ROM,ROM Token,
ART,Maecenas,https://github.com/cofoundit/cfi-maecenas
TAAS,TaaS,
RMT,SureRemit,
1ST,First Blood,https://github.com/Firstbloodio/token
LXT,LITEX,https://github.com/litexio/token-profile
ULT,Ultiledger,
LIGHT,LightChain,https://github.com/lightchainone/lightchain
SENT,Sentinel,https://github.com/sentinel-official/sentinel
VXV,Vectorspace AI,
EGT,Egretia,https://github.com/Egretia/Egretia-Engine
MOON,Mooncoin,https://github.com/mooncoincore/wallet
FTX,FintruX,https://github.com/FintruX/contracts
SUQA,SUQA,https://github.com/SUQAORG/SUQA-CORE
SPHTX,SophiaTX,https://github.com/SophiaTX/SophiaTX
QRK,Quark,https://github.com/MaxGuevara/quark
BLT,Bloom,https://github.com/hellobloom/core
CTC,Credit Tag Chain,https://github.com/credittag/CreditTagChain
RTE,Rate3,https://github.com/rate-engineering/ratex-webflow-snippets
BTMX,Bitmax Token,
VEIL,VEIL,
TX,Transfercoin,https://github.com/transferdev/Transfercoin
IPC,IPChain,https://github.com/wugeipc/ERC20
BLT,Bloom,https://github.com/hellobloom/core
OVC,OVCODE,
FXT,FuzeX,https://github.com/fuzex/smartcontract
AXPR,aXpire,
XMY,Myriad,https://github.com/myriadteam/myriadcoin
NCC,NeuroChain,https://github.com/neurochain/core
SS,sharder protocol,https://github.com/Sharders/sharder.org
CARD,Cardstack,https://github.com/cardstack/cardstack
XDAG,Dagger,https://github.com/XDagger/xdag
ECC,ECC,https://github.com/Greg-Griffith/ECCoin
RMESH,RightMesh,https://github.com/RightMesh/HelloMesh
SOUL,Phantasma,https://github.com/phantasma-io/PhantasmaChain
HBT,Hubii Network,
WIX,Wixlar,https://github.com/wixlar/wixlar
GRC,Gridcoin,https://github.com/gridcoin/Gridcoin-Research
DRT,DomRaider,https://github.com/Domraider/dr-token
ZPR,ZPER,https://github.com/zperteam/TokennSalenTools
TOS,ThingsOperatingSystem,https://github.com/TOSIO/tos
FDZ,Friendz,
MDX,Mediex,https://github.com/MediexMDX/Mediex
ABYSS,The Abyss,https://github.com/theabyssportal/DAICO-Smart-Contract
SEN,Consensus,https://github.com/consensus-ai/sen-contracts
HMQ,Humaniq,https://github.com/humaniq/ico-contract
DACS,Dacsee,
IFC,Infinitecoin,https://github.com/infinitecoin/infinitecoin
HWC,HollyWoodCoin,https://github.com/Hollywoodcoiin/hollywood_team
BMX,BitMart Token,
XOXO,Bitxoxo,https://github.com/Bitxoxo/XOXO-Token-Contract
CSNO,BitDice,https://github.com/bitdice/bitdice.github.io
SSC,SelfSell,https://github.com/SelfSellTeam/Contract
OMNI,Omni,https://github.com/OmniLayer/omnicore
BOT,Bodhi,https://github.com/bodhiproject/bodhi-server
LIF,Winding Tree,https://github.com/windingtree/wt-js-libs
AMP,HyperSpace (Synereo),https://github.com/synereo/dockerfiles
INXT,Internxt,https://github.com/internxt/INXT
CEN,Coinsuper Ecosystem Network,
TEN,Tokenomy,
MTN,Medicalchain,https://github.com/medicalchain/medicalchain-api-docs
SHND,StrongHands,https://github.com/bumbacoin/stronghands
HOT,Hydro Protocol,
AAC,Acute Angle Cloud,
COV,Covesting,https://github.com/covesting/covesting-io
PCL,Peculium,https://github.com/PeculiumPCL/Peculium
VRC,VeriCoin,https://github.com/vericoin/vericoin
C3W,C3 Wallet,
SNL,Sport and Leisure,
INSUR,InsurChain,https://github.com/InsurChain/InsurWallet-Android
YEED,Yggdrash,https://github.com/yggdrash/yggdrash
XP,XP,https://github.com/eXperiencePoints/XPCoin
CMS,COMSA,
EXRN,EXRNchain,
GBT,Globatalent,
BTCV,BitcoinV,
LFT,Linfinity,
SNET,Snetwork,
PLU,Pluton,
IOV,Carlive Chain,https://github.com/CarLiveChain/smart-contract-best-practices
RDC,Ordocoin,https://github.com/ordocoin/ERC20-token-coin-development
ZEL,ZelCash,https://github.com/zelcash/zelcash
XBASE,ETERBASE,https://github.com/eterbase/xbase
STQ,Storiqa,
GLC,Goldcoin,https://github.com/goldcoin/gldcoin
RPM,Repme,https://github.com/LadoAlejandro/RepMe
BOXX,Blockparty,https://github.com/Blockpartyticketing/ERC20Toke
TMT,Traxia,https://github.com/TeamTraxia/traxiaMembershipToken
SOAR,Soarcoin,https://github.com/neowenyuan27/SoarCoin
UGC,ugChain,https://github.com/ugchain/ugc-contract
BKX,BANKEX,https://github.com/BankEx/BKXToken
SPHR,Sphere,https://github.com/SphereDevs/sphere
XHI,HiCoin,
SXUT,Spectre.ai Utility Token,https://github.com/spectre-ai/spectre-tokensale
TNC,Trinity Network Credit,https://github.com/trinity-project/trinity
BWK,Bulwark,https://github.com/bulwark-crypto/Bulwark
FAIR,FairGame,https://github.com/FairGame2017/crowdsale
LION,CoinLion,https://github.com/coin-lion/drone-monorepo
RTH,Rotharium,https://github.com/CryptoFutureGmbH/RothariumToken
PAYX,Paypex,
GTM,Gentarium,https://github.com/genterium-project/gentarium
PDX,PDX,https://github.com/PDXbaap/baap-manuals
KORE,KoreCoin,https://github.com/KoreTeam/KoreCoin
TOA,ToaCoin,https://github.com/toacoin/TOA
OPEN,Open Platform,https://github.com/OpenFuturePlatform/open-chain
CEEK,CEEK Smart VR Token,
UQC,Uquid Coin,https://github.com/uquid/express
IIC,Intelligent Investment Chain,https://github.com/iichain/iichain-core
NBAI,Nebula AI,https://github.com/nebulaai/quantum-web
OOT,Utrum,https://github.com/Utrum/Komodo-Platform
DICE,Etheroll,
ABC,Alphabit,
SPD,SPINDLE,https://github.com/spindlezone/spindleico
EFYT,Ergo,https://github.com/ergoplatform/ergo
SPC,SpaceChain,
TFL,TrueFlip,https://github.com/TrueFlip/trueflip-contracts
UCASH,U.CASH,https://github.com/udotcash/
GOT,GoNetwork,
GUP,Guppy,https://github.com/Matchpool/contracts
EFX,Effect.AI,https://github.com/effectai/neo-dev-toolkit
FBN,five balance,https://github.com/fivebalanceID/smartcontract
COVAL,Circuits of Value,https://github.com/DecentricCorp/coval-exodos
EAC,Earthcoin,https://github.com/earthcoinproject/earthcoin
GFR,GoldenFever,
XNK,Ink Protocol,https://github.com/InkProtocol/ink-protocol
SAFE,SafeCoin,https://github.com/Fair-Exchange/safecoin
CXO,CargoX,
GOLOS,Golos,https://github.com/GolosChain/golos
FNKOS,FNKOS,https://github.com/foglink/fnkcore
MITX,Morpheus Labs,https://github.com/Morpheuslabs-io/morpheus-ops-console
WIB,WIBSON,
STK,STK,https://github.com/STKtoken/STK-smart-contracts
DAT,Datum,https://github.com/datumnetwork/datum-contracts
HQX,HOQU,https://github.com/hoqu-io/platform
ELEC,Electrify.Asia,https://github.com/electrifyasia/Smart-Contracts
RBY,Rubycoin,https://github.com/rubycoinorg/rubycoin
HKN,Hacken,https://github.com/hknio/ico
TIPS,Fedoracoin,https://github.com/fedoracoin/fedoracoin
UBEX,Ubex,https://github.com/ubex-ai/ubex-crowdsale-api
ADB,adbank,
GUS,GuessChain,
MOL,Molecule,https://github.com/MOLPROJECT/MVM
CURE,Curecoin,https://github.com/cygnusxi/CurecoinSource
BEZ,Bezop,https://github.com/bezopteam/bezop-dom-store
NOTE,DNotes,https://github.com/DNotesCoin/DNotes2.0
CATT,Catex Token,
TWINS,win.win,
MIB,MIB Coin,https://github.com/mosbc/MIB-Node
VEX,Vexanium,https://github.com/vexanium/contract
RVT,Rivetz,
HYB,HybridBlock,
TIME,Chronobank,https://github.com/ChronoBank/SmartContracts
UP,UpToken,
MAS,Midas Protocol,https://github.com/MidasCore/midas-token-ico
XPH,PHANTOM,
BBTC,BlakeBitcoin,https://github.com/BlakeBitcoin/BlakeBitcoin
COT,CoTrader,
SDS,Alchemint,
BSD,BitSend,https://github.com/LIMXTEC/BitSend
CAPP,Cappasity,https://github.com/CappasityTech/ARToken
LTHN,Lethean,https://github.com/LetheanMovement/lethean
VITES,Vites,https://github.com/viteseco/Vites
AMLT,Coinfirm AMLT,
OK,OKCash,https://github.com/okcashpro/okcash
FLIXX,Flixxo,https://github.com/jrconlin/flixo
PTOY,Patientory,
HMC,Hi Mutual Society,
MVP,Merculet,https://github.com/Merculet/UAViOSSDK
FTT,FarmaTrust,https://github.com/FarmaTrust/crowdfund
3DC,3DCoin,https://github.com/BlockchainTechLLC/3dcoin
ESP,Espers,https://github.com/cryptocoderz/Espers
GIC,Giant,https://github.com/GiantPay/GiantCore
UDOO,Howdoo,https://github.com/mpg1977/howdoo.token.contracts
BITTO,BITTO,https://github.com/BittoExchange/bitto-token
IQN,IQeon,https://github.com/iqeon/
SIB,SIBCoin,https://github.com/ivansib/sibcoin
PRIX,Privatix,https://github.com/Privatix/smart-contract
PRA,ProChain,https://github.com/prochain/go-ipfs
ABO,ABO,
XQR,Qredit,https://github.com/Qredit/core
X42,X42 Protocol,https://github.com/x42protocol/X42-FullNode-UI
C8,Carboneum,https://github.com/CarboneumProject/Carboneum-Proxy
MUSIC,Musicoin,https://github.com/Musicoin/go-musicoin
PIRL,Pirl,https://github.com/pirl/pirl
SUSD,sUSD,https://github.com/Havven/havven
DEV,Deviant Coin,https://github.com/Deviantcoin/Source
MNC,MainCoin,
CHP,CoinPoker,
BSTY,GlobalBoost-Y,https://github.com/GlobalBoost/GlobalBoost-Y
ETNX,Electronero,https://github.com/electronero/electronero
WIRE,AirWire,https://github.com/AirWireOfficial/wire-core
PCH,Popchain,https://github.com/PopchainOrg/PopChain
HVN,Hiveterminal token,https://github.com/cazala/coin-hive
OLT,OneLedger,https://github.com/Oneledger/protocol
TRST,WeTrust,https://github.com/WeTrustPlatform/rosca-contracts
AIT,AICHAIN,
DAGT,Digital Asset Guarantee Token,https://github.com/GRANDDREAM/crowdsale
CBC,CashBet Coin,
TIE,Ties.DB,https://github.com/TiesNetwork/ties.db
LIKE,LikeCoin,https://github.com/likecoin/likecoin-store
CET,CoinEx Token,
SENC,Sentinel Chain,https://github.com/InfoCorp-Technologies/sentinel-chain
KIND,Kind Ads Token,https://github.com/kindads/platform
MSR,Masari,https://github.com/masari-project/masari
XSG,SnowGem,https://github.com/Snowgem/Snowgem
SWT,Swarm City,https://github.com/swarmcity/SwarmCitySite
SWC,Scanetchain,https://github.com/Scanetchain/Scanetchain-ERC20-Token
NPXSXEM,Pundi X NEM,
CPY,COPYTRACK,https://github.com/copytrackio/cpy-contracts
EKO,EchoLink,https://github.com/EchoLinkTech/EchoLink
KNOW,KNOW,https://github.com/Kryptono/SmartContract
SNTR,Silent Notary,https://github.com/SilentNotary/ICO-SN
QBT,Qbao,
NOLLAR,NOLLAR,https://github.com/NOS-Cash/NOSnode
DAG,Constellation,https://github.com/Constellation-Labs/constellation
CANN,CannabisCoin,https://github.com/cannabiscoindev/cannabiscoin420
MYST,Mysterium,https://github.com/MysteriumNetwork/node
MSCN,Master Swiscoin,https://github.com/SCNPay/Swiscoin-Master
CDZC,CryptoDezireCash,https://github.com/cryptodezire/CryptoDezireCash
PEDI,Pedity,https://github.com/PedityOfficial/Pedity-Platform
COVA,Covalent,https://github.com/covalent-hq/cova-core
CAI,Cai Token,https://github.com/caitodayofficial/cai.today
XCASH,X-CASH,https://github.com/X-CASH-official/X-CASH
JOY,JOYSO,https://github.com/Joyso-io/joyso-contract
GAT,Gatcoin,https://github.com/gatcoin/
LX,Moonlight Lux,https://github.com/Moonlight-io/
BSP,Blocksports Network,
CIC,Cloud-Insurance Chain,
KRL,KRYLL,https://github.com/Cryptense/KryllToken
LATX,LatiumX,https://github.com/Latium-org/
MEME,Memetic,https://github.com/pepeteam/pepecoin
MOT,Olympus Labs,https://github.com/Olympus-Labs/OlympusApp
ANON,ANON,https://github.com/anonymousbitcoin/anon
BTCZ,BitcoinZ,https://github.com/bitcoinz-pod/bitcoinz
EXCL,ExclusiveCoin,https://github.com/exclfork/ExclusiveCoin
BLUE,Blue Protocol,https://github.com/BlueCrypto/BLUEStandard
VZT,Vezt,https://github.com/Vezt/Vezt
SYNX,Syndicate,https://github.com/SyndicateLtd/SyndicateQT
FOOD,FoodCoin,
THRT,Thrive,https://github.com/thrivelabs/contract
IOP,Internet of People,https://github.com/Internet-of-People/iop-core
RED,Red,https://github.com/red/red
BTH,Bithereum,
ONL,On.Live,https://github.com/OnLivePlatform/onlive-contracts
ESN,Ethersocial,https://github.com/ethersocial/go-esn
ORS,Origin Sport,https://github.com/OriginSport/bet-center
TIX,Blocktix,https://github.com/blocktix/blocktix
LCS,LocalCoinSwap,https://github.com/LocalCoinSwap/cryptoshares
XLR,Solaris,https://github.com/Solaris-Project/Solaris
DAV,DAV Network,https://github.com/DAVFoundation/davfoundation.github.io
CL,Coinlancer,https://github.com/Coinlancer/Coinlancer
TOL,Tolar,
BTT,Blocktrade,https://github.com/InoCoin/ino-client
IPL,InsurePal,https://github.com/InsurePal/InsurePalApp_POC
NAVI,Naviaddress,
MNX,MinexCoin,https://github.com/minexcoin/minexcoin
DTH,Dether,https://github.com/dethertech/detherContracts
RSTR,Ondori,https://github.com/ondori-project/rstr
ERO,Eroscoin,https://github.com/eroscoin/ero-mighty-wallet
BDT,Bitdepositary,https://github.com/BDT-Bitdepositary/bdtcoinmaster
RPD,Rapids,https://github.com/RapidsOfficial/RapidsToken
ETBS,Ethbits,https://github.com/EthBits/EthBits-ICO
PUT,Profile Utility Token,
DWS,DWS,
TGAME,Truegame,https://github.com/truegame/truegame-contracts
BDG,BitDegree,https://github.com/bitdegree/bitdegree-token-crowdsale
STX,Stox,https://github.com/stx-technologies/stox-token
BBC,TraDove,
BIR,Birake,https://github.com/birake/birakecoin
SRCOIN,SRCoin,https://github.com/srcoin-ico/SRCOIN-ICO
IDH,indaHash,https://github.com/indahash/indaHashToken
ACAT,Alphacat,
B2C,BitClassic,https://github.com/bitclassic-B2C/BitClassic
DIT,Direct Insurance Token,https://github.com/Inmediate/BackendSystem
SLT,Social Lending Token,
CLN,Colu Local Network,https://github.com/colucom/CLN-solidity
VRM,VeriumReserve,https://github.com/VeriumReserve/verium
ESS,Essentia,
POLL,ClearPoll,
AXE,Axe,https://github.com/AXErunners/axecore-node
MAX,Maxcoin,https://github.com/Max-Coin/maxcoin
DOPE,DopeCoin,https://github.com/dopecoin-dev/DopeCoinV3
WTL,Welltrado,https://github.com/cryptodus/wtltokensale
FACE,Faceter,https://github.com/faceterteam/smart_contracts
CAR,CarBlock,https://github.com/carblock-io/IPFS-Mobile-JS
OWN,OWNDATA,https://github.com/owndata/owndata-token
TRTT,Trittium,https://github.com/Trittium/trittium
ARY,Block Array,https://github.com/blockarraygroup/documents
OLE,Olive,
DNA,EncrypGen,https://github.com/encrypgen/GeneChainCoin
DATX,DATx,
NOR,Noir,https://github.com/noirofficial/noir
BAN,Banano,https://github.com/BananoCoin/banano
SVD,Savedroid,https://github.com/savedroid/svd-vesting
ABX,Arbidex,
PINK,Pinkcoin,https://github.com/Pink2Dev/Pink2
GBX,GoByte,https://github.com/gobytecoin/gobyte
X8X,X8X Token,https://github.com/x8currency-project/x8CurrencySmartContracts
NBC,Niobium Coin,https://github.com/niobiumfoundation/NiobiumCoin
EXY,Experty,https://github.com/Experty/operations-contract
MYB,MyBit Token,https://github.com/MyBitFoundation/MyBit-Network.tech
CCL,CyClean,https://github.com/cycleanio/cyclean
OBITS,OBITS,
TSL,Tesla,
MCW,Mocrow,https://github.com/salamtura/mcw-token
XNN,Xenon,
ZLA,Zilla,
REDFISH,Redfishcoin,
INSTAR,INSTAR,
DOV,Dovu,https://github.com/TokenMarketNet/ico
FLP,Gameflip,https://github.com/gameflip/tokensale
UFO,Uniform Fiscal Object,https://github.com/fiscalobject/ufo
IXT,iXledger,
SETH,Sether,https://github.com/mware-solutions/sether
NIO,Autonio,
SEXC,ShareX,
IETH,iEthereum,https://github.com/ethereumfan/iethereum
ZXC,0xcert,https://github.com/0xcert/framework
ALX,ALAX,
HOLD,Hold,
ATL,Atlant,https://github.com/AtlantPlatform/atlant-dex
HELP,GoHelpFund,https://github.com/GoHelpFund/gohelpfund-web-app
0XBTC,0xBitcoin,https://github.com/0xbitcoin/0xbitcoin-web
0XBTC,0xBitcoin,https://github.com/0xbitcoin/0xbitcoin-web
PURA,Pura,https://github.com/PURAcore/PURA
CYL,Crystal Token,https://github.com/CrystalToken/erc20contract
CRD,CryptalDash,
ADS,Adshares,https://github.com/adshares/adserver
DEB,Debitum Network,https://github.com/debitum/assets-microservice
SKYFT,SKYFchain,https://github.com/SKYFchain/skyfchain
INVE,InterValue,https://github.com/intervalue/
CDX,CDX Network,
LEDU,Education Ecosystem,
CPAY,Cryptopay,https://github.com/cryptopay-dev/cryptopay-api
ZIPT,Zippie,https://github.com/zippiehq/vault
CPC,Capricoin,https://github.com/Capricoinofficial/CapriCoin
BITX,BitScreener,https://github.com/BitScreenerTech/SmartContracts
OZC,Ozziecoin,https://github.com/chainworksindustries/ozziecoin
LRM,Liquid Regenerative Medicine Coin,https://github.com/lrmproject/LRMcoin
ABET,Altbet,https://github.com/altbet/abet
ESBC,ESBC,https://github.com/BlockchainFor/ESBC2
HORSE,Ethorse,https://github.com/ethorse/ethorse-core
SKILL,Skillcoin,
GRP,GRAPE,
KB3,B3Coin,https://github.com/B3-Coin/B3-CoinV2
BCDN,BlockCDN,https://github.com/Blockcdnteam/BCDNICO
BETHER,Bethereum,https://github.com/bethereumproject/prototype
COFI,CoinFi,https://github.com/coinfi/coinfi
FRC,Freicoin,https://github.com/freicoin/freicoin
S,Sharpay,https://github.com/sharpay-io/sharpay-landing
OMX,Project SHIVOM,
2GIVE,2GIVE,https://github.com/LittleDuke/2GIVE
MTX,MATRYX,https://github.com/matryx/Matryx-Alpha
BWT,Bittwatt,https://github.com/bittwatt/BittWattToken
ACC,AdCoin,https://github.com/adcoin-project/AdCoin
OTB,OTCBTC Token,
FOXT,Fox Trading Token,https://github.com/foxtrading/ICO
FMF,Formosa Financial,https://github.com/FormosaFinancial/Formosa_Smart_Contracts
CRED,Verify,https://github.com/verifyas/contract
ETK,Energi Token,
GEM,Gems,
1WO,1World,https://github.com/1World-Online/1WO-token-contract
PTT,Proton Token,https://github.com/ProtonNetwork/Proton_Chain
NXC,Nexium,
THPC,Texas Hold'em Poker Chain,
MNP,MNPCoin,https://github.com/MasterNodesPro/MNPCoin
AVINOC,AVINOC,https://github.com/AVINOCICO/
INF,Infinitus Token,
XBC,Bitcoin Plus,https://github.com/bitcoinplusorg/xbcwalletsource
SHARD,Shard Coin,https://github.com/ShardcoinRepo/shard
RATING,DPRating,
DXT,Datawallet,
MAGN,Magnetcoin,https://github.com/magnetcoindev/MagnetCoin
EVC,EventChain,
ARB,ARBITRAGE,
AUR,Auroracoin,https://github.com/aurarad/auroracoin
NRVE,Narrative,https://github.com/NarrativeCompany/tokensale-neo-smartcontract
SEQ,Sequence,https://github.com/duality-solutions/Sequence
UNIC,UniCoin,https://github.com/unicoindev/unicoin
PNK,Kleros,https://github.com/kleros/kleros
1337,1337,https://github.com/Velvet78/1337
EBTC,eBitcoin,https://github.com/eBTCCommunityTrustToken/eBTC
WTHC,Withcoin,https://github.com/withcoin/WithCoin
BITCAR,BitCar,
KAI,Kaicoin,https://github.com/kaicoin-io/kaicoin-full-node
IDXM,IDEX Membership,
PIX,Lampix,https://github.com/pixtoken/token
GIO,Graviocoin,
XBI,Bitcoin Incognito,https://github.com/XBIncognito/public
CCX,Conceal,https://github.com/ConcealNetwork/conceal-core
VGT,Vault Guardian Token,
IPSX,IP Exchange,https://github.com/ip-exchange/ipsx-ios
XGS,GenesisX,https://github.com/genesis-x/genesis-x
PTM,Potentiam,https://github.com/Potentiam/SmartContract
KUBO,KuboCoin,
XNOS,NOS Project,
UBC,Ubcoin Market,https://github.com/ubcoin/ubcoin
SEND,Social Send,https://github.com/SocialSend/SocialSend
XWP,Swap,
BNANA,Banana Token,
PTC,Pesetacoin,https://github.com/FundacionPesetacoin/Pesetacoin-0.9.1-Oficial
BRDG,Bridge Protocol,https://github.com/bridge-protocol/js-bigchaindb-driver
REAL,Real Estate Asset Ledger,https://github.com/RealEstateAssetLedger/real_contract
TRC,Terracoin,https://github.com/terracoin/terracoin
ETA,Etheera,https://github.com/Etheera/smart-contract-ico
LABX,Stakinglab,
NET,Nimiq Exchange Token,https://github.com/nimiq-network/core
SUMO,Sumokoin,https://github.com/sumoprojects/sumokoin
BOB,Bob's Repair,
NEOS,Neoscoin,https://github.com/bellacoin/neoscoin
RCT,RealChain,
BEE,Bee Token,https://github.com/thebeetoken/smartcontracts
KRB,Karbo,https://github.com/seredat/karbowanec
WDC,WorldCoin,https://github.com/WorldcoinGlobal/WorldcoinDaemon
PLTC,PlatonCoin,https://github.com/platonfinance/SmartContracts
AEM,Atheneum,
SNOV,Snovian.Space,
TCC,The ChampCoin,https://github.com/tcc-world/go-tcc
C2C,C2C System,
ZEIT,Zeitcoin,https://github.com/zeitcoin/zeitcoin
HBZ,HBZ,
APH,Aphelion,https://github.com/aphtoken/neo
CBX,Bullion,https://github.com/elambert2014/bullion
PAWS,Paws Funds,https://github.com/pawsfund/PAWS-Core
42,42-coin,https://github.com/42-coin/42
ATB,ATBCoin,https://github.com/segwit/atbcoin
PFR,Payfair,https://github.com/payfairio/pf_demo
IND,Indorse,
ZCR,ZCore,https://github.com/zcore-coin/zcore-source
CV2,Colossuscoin V2,https://github.com/Sudo23/ColossusCoin2
SIFT,Smart Investment Fund Token,https://github.com/smartift/smartift-contract
RYO,Ryo Currency,https://github.com/ryo-currency/ryo-currency
KIZ,KIZUNACOIN,https://github.com/KIZUNACOIN/core
CSPN,Crypto Sports,
VULC,Vulcano,https://github.com/VulcanoCrypto/Vulcano
BTXC,Bettex coin,https://github.com/bettexproject/bettexcoin
TOK,Tokugawa,https://github.com/tokugawacoin/tokugawa
DP,DigitalPrice,https://github.com/DigitalPrice/DigitalPrice
SPN,Sapien,https://github.com/SapienNetwork/module-boilerplate
TALAO,TALAO,https://github.com/TalaoDAO/marketplace
EUNO,EUNO,https://github.com/Euno/explorer
BITS,Bitswift,https://github.com/BitSwift-v2/bitswift
BETR,BetterBetting,https://github.com/BetterBetting/Contracts
FSBT,FSBT API,https://github.com/fortysevenbank/FSBT-Smart-Contract
HBN,Hobonickels,https://github.com/Crypto-Expert/HoboNickels
ABLX,ABLE X Token,https://github.com/kblockchain/able-platform
SFX,Safex Cash,https://github.com/safex/safexcore
WAND,WandX,https://github.com/WandXDapp/WandXOptionsDapp
MVC,Maverick Chain,
XMCT,XMED Chain Token,
EXRT,EXRT Network,
BNTY,Bounty0x,https://github.com/bounty0x/Bounty0xCrowdsale
MIDAS,Midas,https://github.com/mikeifomin/midas_coin
ORYX,OryxCoin,https://github.com/oryxian/oryxcoin-resources
XNV,Nerva,
PWR,PWR Coin,https://github.com/PWRcoin/PWRcoin
PLAY,HEROcoin,https://github.com/byteheroes/herocoin
ARCT,ArbitrageCT,
DCTO,Decentralized Crypto Token,https://github.com/dcto-project/decentralized-crypto-token
SHA,SHACoin,https://github.com/AltcoinsBeta/SHACoin-Dead
WISH,MyWish,https://github.com/mywishplatform/lastwill
MNTP,Goldmint,https://github.com/Goldmint/GoldmintDAO
PGN,Pigeoncoin,https://github.com/Pigeoncoin/pigeoncoin.github.io
HER,Hero Node Token,https://github.com/hero-node/hero-node
KEK,KekCoin,https://github.com/Kekcoin-Core/kekcoin-segwit
HGT,HelloGold,https://github.com/myHelloGold/Foundation
HOTC,HOTchain,
HAC,Hackspace Capital,
EGC,EverGreenCoin,https://github.com/EverGreenCoinDev/EverGreenCoin
YUN,YunEx Yun Token,
MCAP,MCAP,
CHC,Chaincoin,https://github.com/chaincoin/chaincoin
SHMN,StrongHands Masternode,https://github.com/bitcoinbabys/StrongHandsMasterNode
JSE,JSECOIN,https://github.com/JSEcoin/server
HLI,Hoolicoin,
CREA,CREA,https://github.com/creativechain/creativechain-core
GETX,Guaranteed Ethurance Token Extra,
IMG,ImageCoin,https://github.com/mceme/ImageCoin
FKX,Knoxstertoken,
STAR,Starbase,https://github.com/StarbaseCo/starbase-platform-smart-contracts
BZE,BZEdge,
BERRY,Rentberry,
GXX,GravityCoin,https://github.com/GravityCoinOfficial/GravityCoin
SCR,Scorum,https://github.com/Scorum/Scorum
BLTG,Block-Logic,https://github.com/Block-Logic-Technology-Group/bltg
INV,Invacio,https://github.com/Invacio/antpool-php-api
ADC,AudioCoin,https://github.com/aurovine/audiocoin
DOGEC,DogeCash,https://github.com/dogecash/dogecash
JET,Jetcoin,https://github.com/jetcoins/jetcoin
BUZZ,BuzzCoin,https://github.com/buzzcoin-project/BUZZ
BITBTC,bitBTC,
BOLD,Boldman Capital,
EXMR,EXMR,https://github.com/eXMRcoin/Ethereum-Monero
OPT,Opus,https://github.com/Opus-foundation/contracts
GAL,Galore,
ELD,Electrum Dark,https://github.com/electrumdark/Electrum-dark-token
SWIFT,SwiftCash,https://github.com/swiftcashproject/swiftcash
BBP,BiblePay,https://github.com/biblepay/biblepay
FCN,Fantomcoin,https://github.com/amphibia/fantomcoin
BTCS,Bitcoin Scrypt,https://github.com/bitcoin-scrypt/bitcoin-scrypt
HUR,Hurify,https://github.com/HurifyPlatform/TokenSale
PHO,Photon,
LNO,Livenodes,
HEAT,HEAT,https://github.com/Heat-Ledger-Ltd/heat-ui
ZCC,ZcCoin,https://github.com/zccoin/zccoin
READ,Read,
RIC,Riecoin,https://github.com/riecoin/riecoin
VOISE,VOISE,https://github.com/Voiseit/Smart-contracts-v
LDOGE,LiteDoge,
GUN,Guncoin,https://github.com/guncoin/guncoin
EQL,Equal,
MAG,Magnet,https://github.com/magnetwork/magnet
ZNZ,Zenzo,https://github.com/Zenzo-Ecosystem/ZENZO-Core
TZC,TrezarCoin,https://github.com/TrezarCoin/TrezarCoin
XAP,Apollon Network,https://github.com/apollondeveloper/ApollonCoin
CP,CoinPark Token,
CARBON,Carboncoin,https://github.com/carboncointrust/CarboncoinCore
BTB,Bitibu Coin,https://github.com/bitibu/bitibucoin
ERC,EuropeCoin,https://github.com/LIMXTEC/Europecoin-V3
HTB,Hotbit Token,
MONK,Monkey Project,https://github.com/MONKEYPROJECT/Monkey
ZER,Zero,https://github.com/zerocurrencycoin/Zero
EST,ESports Token,https://github.com/esportschain/esportstoken
NPER,NPER,https://github.com/NperProject/SmartContract
INDI,Indicoin,
PCR,Paycore,
MFG,SyncFab,https://github.com/syncfab/SyncFabContract
ADH,AdHive,https://github.com/adhivetv/adhive.tv
EFL,Electronic Gulden,https://github.com/Electronic-Gulden-Foundation/egulden
DKPC,DarkPayCoin,https://github.com/DarkPayCoin/darkpaycoin
KWATT,4New,https://github.com/muditgrover/4new-crowdsale
RTB,AB Chain RTB,https://github.com/AB-CHAIN-com/ab-chain_smart_contracts
J8T,JET8,https://github.com/jet8/ico-contracts
CBC,Cashbery Coin,https://github.com/CashberyCoin/cashberycoin
PENG,PENG,https://github.com/coinwebfactory/penguincore
EQT,EquiTrader,https://github.com/equitrader/Equitrade
DASHG,Dash Green,https://github.com/DashGreenCoin/dashgreen
SNBL,Snowball,https://github.com/gamelimited/snowball
BTW,BitWhite,https://github.com/BTWhite/BTWChain
GEX,Globex,
BBO,Bigbom,https://github.com/bigbomio/
ONE,One,
